data_inversa;dia_semana;horario;uf;br;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;condicao_metereologica;tipo_pista;tracado_via;uso_solo;mortos;acidente_fatal
2025-05-08;quinta-feira;09:20:00;RJ;101;RIO DE JANEIRO;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Reta;Não;0;false
2025-05-08;quinta-feira;11:10:00;SC;101;BIGUACU;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Múltipla;"Reta;Interseção de Vias";Sim;0;false
2025-05-08;quinta-feira;11:05:00;RJ;116;SAO JOAO DE MERITI;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Sol;Múltipla;"Ponte;Aclive";Sim;0;false
2025-05-08;quinta-feira;11:00:00;PB;230;JOAO PESSOA;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Não;0;false
2025-04-30;quarta-feira;21:30:00;MS;163;CAMPO GRANDE;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Curva;Não;0;false
2025-05-08;quinta-feira;11:10:00;PE;104;CARUARU;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Pleno dia;Céu Claro;Dupla;Reta;Sim;0;false
2025-05-08;quinta-feira;09:00:00;AP;156;OIAPOQUE;Reação tardia ou ineficiente do condutor;Colisão traseira;Sem Vítimas;Pleno dia;Nublado;Simples;"Ponte;Reta;Declive";Não;0;false
2025-05-08;quinta-feira;12:20:00;SC;101;SAO JOSE;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Céu Claro;Múltipla;Reta;Sim;0;false
2025-05-08;quinta-feira;12:30:00;RS;116;NOVO HAMBURGO;Mal súbito do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Céu Claro;Múltipla;Reta;Sim;0;false
2025-05-08;quinta-feira;12:30:00;ES;101;FUNDAO;Mal súbito do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Chuva;Simples;Reta;Não;0;false
2025-05-08;quinta-feira;11:40:00;PE;104;CARUARU;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Sol;Dupla;Curva;Sim;0;false
2025-05-08;quinta-feira;09:30:00;RO;364;VILHENA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Nublado;Dupla;Reta;Sim;0;false
2025-05-08;quinta-feira;12:17:00;PI;343;TERESINA;Ausência de reação do condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Sim;0;false
2025-03-15;sábado;08:00:00;SC;470;BLUMENAU;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Interseção de Vias;Não;0;false
2025-05-01;quinta-feira;17:45:00;SC;0;BLUMENAU;Demais Fenômenos da natureza;Eventos atípicos;Sem Vítimas;Anoitecer;Céu Claro;Dupla;Reta;Sim;0;false
2025-05-08;quinta-feira;13:20:00;RS;386;SEBERI;Ultrapassagem Indevida;Tombamento;Com Vítimas Feridas;Pleno dia;Sol;Simples;Reta;Não;0;false
2025-05-08;quinta-feira;12:40:00;RO;319;PORTO VELHO;Condutor desrespeitou a iluminação vermelha do semáforo;Colisão transversal;Sem Vítimas;Pleno dia;Céu Claro;Dupla;Reta;Sim;0;false
2025-05-08;quinta-feira;13:15:00;MS;163;ITAQUIRAI;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;"Reta;Interseção de Vias";Sim;0;false
2025-05-08;quinta-feira;14:10:00;MG;262;UBERABA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Não;0;false
2025-03-23;domingo;20:00:00;PE;428;PETROLINA;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Não;0;false
2025-04-26;sábado;23:00:00;RJ;40;DUQUE DE CAXIAS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Céu Claro;Múltipla;Reta;Sim;0;false
2025-04-20;domingo;19:30:00;SP;116;BARRA DO TURVO;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Garoa/Chuvisco;Simples;Curva;Não;0;false
2025-05-08;quinta-feira;12:40:00;MA;10;IMPERATRIZ;Transitar no Acostamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Reta;Sim;0;false
2025-05-08;quinta-feira;12:00:00;RJ;40;DUQUE DE CAXIAS;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Céu Claro;Múltipla;Reta;Sim;0;false
2025-05-08;quinta-feira;13:55:00;PE;101;RECIFE;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;"Interseção de Vias;Reta";Não;0;false
2025-05-08;quinta-feira;13:40:00;SP;116;REGISTRO;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;"Viaduto;Reta;Interseção de Vias";Sim;0;false
2025-05-08;quinta-feira;14:15:00;GO;153;ANAPOLIS;Acumulo de areia ou detritos sobre o pavimento;Tombamento;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;"Em Obras;Desvio Temporário";Sim;0;false
2025-05-08;quinta-feira;15:10:00;MG;381;ESTIVA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Curva;Não;0;false
2025-05-08;quinta-feira;15:05:00;CE;222;CAUCAIA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Sem Vítimas;Pleno dia;Sol;Simples;Interseção de Vias;Não;0;false
2025-05-08;quinta-feira;15:30:00;PE;101;RECIFE;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Interseção de Vias;Sim;0;false
2025-05-08;quinta-feira;15:30:00;RN;101;SAO GONCALO DO AMARANTE;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Reta;Não;0;false
2025-05-08;quinta-feira;15:30:00;RS;293;CAPAO DO LEAO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Nublado;Simples;Interseção de Vias;Sim;0;false
2025-05-08;quinta-feira;15:30:00;PE;428;PETROLINA;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Reta;Não;0;false
2025-05-08;quinta-feira;15:20:00;PR;376;CURITIBA;Acessar a via sem observar a presença dos outros veículos;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Não;0;false
2025-05-08;quinta-feira;14:40:00;RS;116;CRISTAL;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Chuva;Dupla;"Curva;Declive";Não;1;true
2025-05-08;quinta-feira;15:35:00;RN;405;APODI;Condutor Dormindo;Colisão frontal;Com Vítimas Fatais;Pleno dia;Céu Claro;Simples;Reta;Não;1;true
2025-05-08;quinta-feira;16:35:00;PE;424;GARANHUNS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Reta;Não;0;false
2025-05-08;quinta-feira;16:00:00;ES;101;CARIACICA;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Nublado;Múltipla;"Interseção de Vias;Reta";Sim;0;false
2025-05-08;quinta-feira;15:20:00;MT;70;VARZEA GRANDE;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Sol;Simples;Reta;Sim;0;false
2025-05-08;quinta-feira;16:15:00;PB;230;JOAO PESSOA;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Sim;0;false
2025-05-08;quinta-feira;06:40:00;ES;101;SAO MATEUS;Mal súbito do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Chuva;Simples;Reta;Sim;0;false
2025-05-08;quinta-feira;16:50:00;MG;116;MURIAE;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Anoitecer;Céu Claro;Simples;"Reta;Aclive";Não;0;false
2025-05-08;quinta-feira;16:00:00;MG;381;CONTAGEM;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Não;0;false
2025-05-08;quinta-feira;16:30:00;PR;369;CAMBE;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Sol;Dupla;Reta;Sim;0;false
2025-05-08;quinta-feira;16:40:00;SC;280;GUARAMIRIM;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Sim;0;false
2025-05-08;quinta-feira;17:25:00;CE;116;FORTALEZA;Trafegar com motocicleta (ou similar) entre as faixas;Tombamento;Com Vítimas Feridas;Pleno dia;Céu Claro;Múltipla;Reta;Sim;0;false
2025-04-30;quarta-feira;11:45:00;RJ;493;ITABORAI;Acesso irregular;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;"Curva;Declive";Sim;0;false
2025-05-08;quinta-feira;15:57:00;PE;101;RECIFE;Ausência de reação do condutor;Colisão traseira;Com Vítimas Fatais;Pleno dia;Sol;Dupla;Reta;Sim;1;true
2025-05-08;quinta-feira;17:30:00;CE;116;FORTALEZA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Céu Claro;Múltipla;Reta;Sim;0;false
2025-04-18;sexta-feira;12:30:00;PR;277;CASCAVEL;Velocidade Incompatível;Colisão frontal;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Reta;Sim;0;false
2025-05-08;quinta-feira;17:20:00;SC;101;ITAJAI;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Anoitecer;Céu Claro;Dupla;Reta;Não;0;false
2025-05-08;quinta-feira;18:10:00;PR;476;CURITIBA;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Reta;Não;0;false
2025-05-08;quinta-feira;18:30:00;MG;381;BETIM;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Sim;0;false
2025-05-08;quinta-feira;17:20:00;SC;470;GASPAR;Ultrapassagem Indevida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Reta;Sim;0;false
2025-05-08;quinta-feira;18:00:00;RS;285;VACARIA;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;"Reta;Interseção de Vias";Sim;0;false
2025-05-08;quinta-feira;18:15:00;PR;116;CURITIBA;Reação tardia ou ineficiente do condutor;Colisão traseira;Sem Vítimas;Anoitecer;Céu Claro;Dupla;Reta;Não;0;false
2025-05-08;quinta-feira;18:30:00;RS;116;DOIS IRMAOS;Ingestão de álcool pelo condutor;Colisão frontal;Com Vítimas Feridas;Plena Noite;Nublado;Simples;Curva;Sim;0;false
2025-05-08;quinta-feira;18:50:00;SC;101;ITAPEMA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Anoitecer;Céu Claro;Simples;Reta;Sim;0;false
2025-04-22;terça-feira;10:30:00;BA;324;FEIRA DE SANTANA;Acumulo de água sobre o pavimento;Colisão traseira;Com Vítimas Feridas;Pleno dia;Chuva;Dupla;Reta;Não;0;false
2025-05-08;quinta-feira;13:30:00;SP;116;PINDAMONHANGABA;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Não;0;false
2025-05-08;quinta-feira;18:40:00;MS;267;MARACAJU;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Não;0;false
2025-04-04;sexta-feira;01:40:00;SC;101;BALNEARIO CAMBORIU;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Nublado;Dupla;Reta;Sim;0;false
2025-05-08;quinta-feira;17:46:00;SC;101;BARRA VELHA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Nublado;Dupla;Reta;Sim;0;false
2025-05-08;quinta-feira;18:10:00;BA;101;ESPLANADA;Demais falhas mecânicas ou elétricas;Saída de leito carroçável;Sem Vítimas;Plena Noite;Céu Claro;Dupla;"Curva;Declive";Não;0;false
2025-05-08;quinta-feira;17:20:00;PI;316;PICOS;Acessar a via sem observar a presença dos outros veículos;Colisão frontal;Com Vítimas Feridas;Anoitecer;Céu Claro;Dupla;Reta;Não;0;false
2025-05-08;quinta-feira;19:00:00;MG;354;ITAMONTE;Ingestão de álcool pelo condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;"Curva;Declive";Não;0;false
2025-05-08;quinta-feira;19:50:00;RS;293;PELOTAS;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Chuva;Dupla;Viaduto;Sim;0;false
2025-05-03;sábado;23:20:00;PR;476;TUNAS DO PARANA;Ingestão de álcool pelo condutor;Colisão lateral sentido oposto;Sem Vítimas;Plena Noite;Nublado;Simples;"Aclive;Reta";Não;0;false
2025-05-08;quinta-feira;19:00:00;SC;101;BALNEARIO CAMBORIU;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Céu Claro;Múltipla;Reta;Não;0;false
2025-05-08;quinta-feira;19:00:00;RJ;493;MAGE;Reação tardia ou ineficiente do condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Sim;0;false
2025-03-21;sexta-feira;23:50:00;SP;381;SAO PAULO;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;"Aclive;Reta";Não;0;false
2025-05-08;quinta-feira;19:40:00;PA;316;SANTA IZABEL DO PARA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Reta;Não;0;false
2025-05-08;quinta-feira;20:00:00;SC;101;ITAPEMA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Céu Claro;Múltipla;Reta;Sim;0;false
2025-05-08;quinta-feira;18:15:00;SC;470;GASPAR;Transitar no Acostamento;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;"Reta;Em Obras";Não;0;false
2025-05-08;quinta-feira;18:30:00;RJ;116;PIRAI;Pista Escorregadia;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Curva;Não;0;false
2025-05-08;quinta-feira;21:15:00;BA;116;VITORIA DA CONQUISTA;Deficiência do Sistema de Iluminação/Sinalização;Colisão traseira;Com Vítimas Feridas;Plena Noite;Garoa/Chuvisco;Simples;Reta;Não;0;false
2025-05-08;quinta-feira;18:45:00;PR;369;CASCAVEL;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Sim;0;false
2025-05-08;quinta-feira;18:50:00;SC;101;TUBARAO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Anoitecer;Céu Claro;Simples;Reta;Sim;0;false
2025-05-08;quinta-feira;21:40:00;TO;153;GUARAI;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Sim;0;false
2025-05-08;quinta-feira;21:50:00;MA;222;ACAILANDIA;Condutor desrespeitou a iluminação vermelha do semáforo;Colisão frontal;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Interseção de Vias;Sim;0;false
2025-05-08;quinta-feira;21:35:00;MS;376;JATEI;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Não;0;false
2025-05-08;quinta-feira;20:30:00;RJ;493;ITABORAI;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Sim;0;false
2025-05-08;quinta-feira;19:20:00;RJ;40;PETROPOLIS;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Curva;Não;0;false
2025-05-08;quinta-feira;22:10:00;PR;376;APUCARANA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Sim;0;false
2025-05-08;quinta-feira;22:50:00;SP;116;SAO PAULO;Objeto estático sobre o leito carroçável;Capotamento;Com Vítimas Feridas;Plena Noite;Céu Claro;Múltipla;"Reta;Em Obras";Sim;0;false
2025-05-08;quinta-feira;23:20:00;CE;116;FORTALEZA;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Reta;Não;0;false
2025-05-08;quinta-feira;21:00:00;ES;262;VIANA;Transitar na contramão;Colisão lateral sentido oposto;Sem Vítimas;Plena Noite;Céu Claro;Simples;Reta;Não;0;false
2025-05-08;quinta-feira;21:30:00;MT;364;RONDONOPOLIS;Ingestão de álcool pelo condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Rotatória;Sim;0;false
2025-05-08;quinta-feira;19:31:00;PA;230;ITAITUBA;Transtornos Mentais (exceto suicidio);Colisão traseira;Com Vítimas Fatais;Plena Noite;Céu Claro;Simples;Reta;Não;1;true
2025-05-08;quinta-feira;23:30:00;PB;230;CABEDELO;Ingestão de álcool pelo condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Céu Claro;Múltipla;Reta;Sim;0;false
2025-05-09;sexta-feira;00:00:00;MT;70;BARRA DO GARCAS;Conversão proibida;Colisão traseira;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;"Reta;Interseção de Vias";Sim;0;false
2025-05-08;quinta-feira;22:50:00;MS;163;NOVA ALVORADA DO SUL;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Céu Claro;Simples;Rotatória;Sim;0;false
2025-05-09;sexta-feira;01:40:00;SP;116;SANTA ISABEL;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Ignorado;Dupla;Curva;Não;0;false
2025-05-09;sexta-feira;02:00:00;RS;158;SANTA MARIA;Acumulo de água sobre o pavimento;Saída de leito carroçável;Sem Vítimas;Plena Noite;Chuva;Simples;Reta;Sim;0;false
2025-05-09;sexta-feira;03:00:00;GO;20;FORMOSA;Ingestão de álcool pelo condutor;Colisão transversal;Sem Vítimas;Plena Noite;Céu Claro;Simples;"Em Obras;Curva;Interseção de Vias";Sim;0;false
2025-05-08;quinta-feira;18:00:00;CE;116;FORTALEZA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Curva;Sim;0;false
2025-02-19;quarta-feira;16:46:00;PA;10;DOM ELISEU;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Reta;Sim;0;false
2025-05-09;sexta-feira;05:30:00;SC;101;SAO JOSE;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Amanhecer;Nublado;Múltipla;Aclive;Sim;0;false
2025-05-09;sexta-feira;06:00:00;RS;285;PANAMBI;Condutor Dormindo;Colisão frontal;Com Vítimas Fatais;Amanhecer;Chuva;Simples;"Reta;Declive";Não;1;true
2025-05-09;sexta-feira;05:40:00;SP;116;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Amanhecer;Céu Claro;Múltipla;"Reta;Em Obras";Sim;0;false
2025-05-09;sexta-feira;05:30:00;SE;235;ITABAIANA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Curva;Não;0;false
2025-05-09;sexta-feira;05:40:00;MG;381;SABARA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Fatais;Amanhecer;Nublado;Simples;"Reta;Aclive";Não;1;true
2025-05-09;sexta-feira;02:50:00;SP;116;SAO PAULO;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Céu Claro;Múltipla;"Reta;Em Obras";Sim;0;false
2025-05-09;sexta-feira;07:00:00;ES;101;CARIACICA;Desrespeitar a preferência no cruzamento;Colisão frontal;Com Vítimas Feridas;Pleno dia;Céu Claro;Múltipla;Interseção de Vias;Sim;0;false
2025-05-09;sexta-feira;07:11:00;RS;116;PELOTAS;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Nublado;Simples;"Interseção de Vias;Viaduto;Rotatória";Sim;0;false
2025-05-09;sexta-feira;04:00:00;MG;381;CONTAGEM;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Amanhecer;Céu Claro;Dupla;Reta;Sim;0;false
2025-05-09;sexta-feira;06:30:00;GO;40;VALPARAISO DE GOIAS;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Sim;0;false
2025-05-09;sexta-feira;06:27:00;MS;163;DOURADOS;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Rotatória;Sim;0;false
2025-05-09;sexta-feira;05:50:00;SC;470;CURITIBANOS;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Amanhecer;Nevoeiro/Neblina;Simples;Reta;Sim;0;false
2025-05-09;sexta-feira;07:05:00;PE;423;GARANHUNS;Condutor deixou de manter distância do veículo da frente;Tombamento;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;"Reta;Declive";Sim;0;false
2025-05-09;sexta-feira;07:35:00;SC;282;PALHOCA;Transitar na contramão;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;"Viaduto;Reta";Sim;0;false
2025-05-09;sexta-feira;07:50:00;MG;40;BARBACENA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Não;0;false
2025-05-09;sexta-feira;06:30:00;SP;116;GUARULHOS;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Céu Claro;Múltipla;Reta;Sim;0;false
2025-05-09;sexta-feira;07:00:00;MG;381;BETIM;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Sim;0;false
