id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
662418;19/02/2025;quarta-feira;13:00:00;SC;282;457,5;PONTE SERRADA;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;2;0;2;0;0;0;2;1;-26,8886985;-51,99511528;SPRF-SC;DEL07-SC;UOP04-DEL07-SC
662419;19/02/2025;quarta-feira;18:00:00;MG;50;7;UBERLANDIA;Ingestão de álcool pelo condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;1;0;0;1;1;-18,9113;-48,2622;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
662420;19/02/2025;quarta-feira;18:30:00;BA;101;928;NOVA VICOSA;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;1;0;0;2;1;-17,9531236;-39,86217499;SPRF-BA;DEL09-BA;UOP02-DEL09-BA
662421;19/02/2025;quarta-feira;18:00:00;GO;40;16;LUZIANIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;"Reta;Declive";Sim;1;0;1;0;0;0;1;1;-16,180977;-47,928823;SPRF-DF;DEL01-DF;UOP01-DEL01-DF
662422;19/02/2025;quarta-feira;17:39:00;DF;20;4;BRASILIA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-15,675484;-47,823761;SPRF-DF;DEL02-DF;UOP01-DEL02-DF
662423;19/02/2025;quarta-feira;18:40:00;PI;343;0,5;TERESINA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Múltipla;"Aclive;Reta";Sim;2;0;1;0;1;0;1;2;-5,089569;-42,802288;SPRF-PI;DEL01-PI;UOP01-DEL01-PI
662424;19/02/2025;quarta-feira;18:10:00;RN;304;13;MOSSORO;Condutor Dormindo;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;0;0;2;1;0;2;2;-4,97960788;-37,3844328;SPRF-RN;DEL04-RN;UOP02-DEL04-RN
662425;19/02/2025;quarta-feira;19:00:00;ES;101;269,6;SERRA;Transitar na contramão;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;"Interseção de Vias;Reta";Sim;2;0;1;0;1;0;1;2;-20,21740496;-40,26990578;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
662426;19/02/2025;quarta-feira;18:35:00;SC;101;123,2;ITAJAI;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;"Em Obras;Reta";Sim;2;0;1;0;1;0;1;2;-26,93668609;-48,69876905;SPRF-SC;DEL04-SC;UOP04-DEL04-SC
662427;19/02/2025;quarta-feira;18:30:00;PE;232;56,8;POMBOS;Ausência de reação do condutor;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;2;0;0;2;2;-8,13762681;-35,37336212;SPRF-PE;DEL02-PE;UOP02-DEL02PE
662428;19/02/2025;quarta-feira;18:30:00;PE;423;96;GARANHUNS;Área urbana sem a presença de local apropriado para a travessia de pedestres;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;0;1;1;2;-8,8810574;-36,4912616;SPRF-PE;DEL03-PE;UOP01-DEL03-PE
662430;19/02/2025;quarta-feira;16:30:00;RO;364;422,8;JARU;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;"Interseção de Vias;Reta";Não;2;0;2;0;0;0;2;1;-10,45220802;-62,46072003;SPRF-RO;DEL03-RO;UOP02-DEL03-RO
662431;19/02/2025;quarta-feira;19:00:00;RS;116;265;CANOAS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-29,92342302;-51,17780944;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
662432;19/02/2025;quarta-feira;14:30:00;MT;364;1;ALTO ARAGUAIA;Acessar a via sem observar a presença dos outros veículos;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-17,31786538;-53,21248412;SPRF-MT;DEL02-MT;UOP02-DEL02-MT
662433;19/02/2025;quarta-feira;19:22:00;PI;316;3;TERESINA;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-5,12826443;-42,79292384;SPRF-PI;DEL01-PI;UOP02-DEL01-PI
662434;19/02/2025;quarta-feira;20:00:00;SP;116;219;GUARULHOS;Ausência de reação do condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;3;0;1;0;2;0;1;2;-23,46168595;-46,48945749;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
662436;19/02/2025;quarta-feira;19:30:00;BA;116;14,9;VITORIA DA CONQUISTA;Afundamento ou ondulação no pavimento;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Não;3;0;2;0;1;0;2;2;-14,897364;-40,85874;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
662437;19/02/2025;quarta-feira;17:40:00;RS;448;4,5;ESTEIO;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-29,849258;-51,220989;SPRF-RS;DEL01-RS;UOP02-DEL01-RS
662438;19/02/2025;quarta-feira;13:10:00;PI;343;206,2;PIRIPIRI;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Simples;Curva;Não;1;0;1;0;0;0;1;1;-4,417942;-41,88948;SPRF-PI;DEL02-PI;UOP01-DEL02-PI
662439;19/02/2025;quarta-feira;17:35:00;TO;153;12;XAMBIOA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;2;0;0;0;2;1;-6,47615698;-48,4947719;SPRF-TO;DEL02-TO;UOP01-DEL02-TO
662440;19/02/2025;quarta-feira;21:00:00;RJ;116;170;RIO DE JANEIRO;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-22,81113183;-43,3336729;SPRF-RJ;DEL06-RJ;UOP01-DEL06-RJ
662442;12/02/2025;quarta-feira;17:03:00;BA;101;506;ITABUNA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Aclive;Reta";Não;2;0;2;0;0;0;2;2;-14,957696;-39,306865;SPRF-BA;DEL05-BA;UOP01-DEL05-BA
662443;19/02/2025;quarta-feira;18:00:00;SP;381;80;SAO PAULO;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;0;1;1;2;-23,40889686;-46,58095945;SPRF-SP;DEL03-SP;UOP01-DEL03-SP
662446;19/02/2025;quarta-feira;18:53:00;RO;364;603;ITAPUA DO OESTE;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Dupla;Reta;Sim;1;0;0;1;0;0;1;1;-9,19843426;-63,18258226;SPRF-RO;DEL01-RO;UOP04-DEL01-RO
662448;19/02/2025;quarta-feira;18:50:00;SP;116;156,8;SAO JOSE DOS CAMPOS;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;0;2;0;1;2;2;-23,25044084;-45,93572909;SPRF-SP;DEL02-SP;UOP01-DEL02-SP
662449;19/02/2025;quarta-feira;20:30:00;MS;163;420;CAMPO GRANDE;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Interseção de Vias;Rotatória";Sim;2;0;1;0;1;0;1;2;-20,99104704;-54,50658928;SPRF-MS;DEL01-MS;UOP01-DEL01-MS
662450;19/02/2025;quarta-feira;20:45:00;PR;116;29,1;CAMPINA GRANDE DO SUL;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-25,18101149;-48,88196442;SPRF-PR;DEL01-PR;UOP02-DEL01-PR
662451;19/02/2025;quarta-feira;21:50:00;PE;104;85,8;AGRESTINA;Reação tardia ou ineficiente do condutor;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;2;1;0;0;1;0;0;2;-8,438719;-35,955177;SPRF-PE;DEL02-PE;UOP01-DEL02-PE
662453;19/02/2025;quarta-feira;22:05:00;RN;101;147;GOIANINHA;Acesso irregular;Colisão com objeto;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;"Desvio Temporário;Em Obras;Viaduto";Sim;1;1;0;0;0;0;0;1;-6,25324259;-35,21467924;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
662454;19/02/2025;quarta-feira;22:30:00;SC;470;67;INDAIAL;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Múltipla;"Interseção de Vias;Reta";Não;3;0;1;0;0;2;1;2;-26,872158;-49,23127;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
662455;19/02/2025;quarta-feira;21:00:00;MA;135;26;BACABEIRA;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-2,77023451;-44,36931635;SPRF-MA;DEL01-MA;UOP01-DEL01-MA
662457;19/02/2025;quarta-feira;21:00:00;PI;230;279,6;NAZARE DO PIAUI;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;"Curva;Declive";Sim;2;1;0;0;0;1;0;2;-6,92178978;-42,78108092;SPRF-PI;DEL03-PI;UOP01-DEL03-PI
662458;19/02/2025;quarta-feira;23:50:00;PR;277;82;CURITIBA;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;2;0;2;0;0;0;2;1;-25,568939;-49,181978;SPRF-PR;DEL01-PR;UOP03-DEL01-PR
662459;19/02/2025;quarta-feira;21:30:00;SP;116;167,8;JACAREI;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Declive;Não;1;0;1;0;0;0;1;1;-23,30254924;-46,02640493;SPRF-SP;DEL02-SP;UOP01-DEL02-SP
662461;19/02/2025;quarta-feira;23:55:00;PR;158;525,1;PATO BRANCO;Velocidade Incompatível;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Curva;Não;1;0;0;0;0;1;0;1;-26,155499;-52,66344;SPRF-PR;DEL02-PR;UOP01-DEL02-PR
662462;19/02/2025;quarta-feira;23:45:00;RN;406;80,6;SAO GONCALO DO AMARANTE;Ingestão de álcool pelo condutor;Colisão transversal;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Rotatória;Sim;2;0;0;0;2;0;0;2;-5,76285451;-35,28720305;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
662464;20/02/2025;quinta-feira;00:45:00;MG;381;258;CORONEL FABRICIANO;Condutor Dormindo;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Curva;Não;3;1;1;0;1;0;1;2;-19,52855;-42,57974;SPRF-MG;DEL03-MG;UOP01-DEL03-MG
662466;20/02/2025;quinta-feira;01:20:00;SP;116;212;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Sem Vítimas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Não;2;0;0;0;2;0;0;2;-23,43608315;-46,42805094;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
662467;20/02/2025;quinta-feira;03:55:00;MG;40;507,5;RIBEIRAO DAS NEVES;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;1;0;0;0;1;0;2;-19,75431705;-44,14152606;SPRF-MG;DEL02-MG;UOP01-DEL02-MG
662469;20/02/2025;quinta-feira;05:00:00;ES;101;161;LINHARES;Transitar na contramão;Tombamento;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-19,48358708;-40,11977894;SPRF-ES;DEL04-ES;UOP01-DEL04-ES
662470;20/02/2025;quinta-feira;04:20:00;RS;290;43,4;GLORINHA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nevoeiro/Neblina;Múltipla;Reta;Não;2;0;2;0;0;0;2;1;-29,889673;-50,693836;SPRF-RS;DEL03-RS;UOP01-DEL03-RS
662471;20/02/2025;quinta-feira;04:35:00;GO;60;183,3;ABADIA DE GOIAS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Ignorado;Dupla;"Aclive;Reta";Não;3;1;0;1;0;1;1;2;-16,7899;-49,5019;SPRF-GO;DEL01-GO;UOP02-DEL01-GO
662472;20/02/2025;quinta-feira;05:40:00;ES;101;364,5;ANCHIETA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-20,7286089;-40,74288809;SPRF-ES;DEL03-ES;UOP01-DEL03-ES
662474;20/02/2025;quinta-feira;06:15:00;ES;101;42,6;CONCEICAO DA BARRA;Animais na Pista;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Simples;Declive;Não;1;0;1;0;0;0;1;1;-18,51702193;-39,91329775;SPRF-ES;DEL04-ES;UOP02-DEL04-ES
662475;19/02/2025;quarta-feira;15:15:00;RJ;493;75;NOVA IGUACU;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-22,677996;-43,538561;SPRF-RJ;DEL01-RJ;UOP03-DEL01-RJ
662476;20/02/2025;quinta-feira;06:00:00;PB;101;88;JOAO PESSOA;Estacionar ou parar em local proibido;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Viaduto";Sim;2;0;1;0;1;0;1;2;-7,16470016;-34,89993643;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
662479;20/02/2025;quinta-feira;05:30:00;GO;153;374,2;SAO FRANCISCO DE GOIAS;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;2;0;0;2;2;-15,860242;-49,261246;SPRF-GO;DEL02-GO;UOP02-DEL02-GO
662481;19/02/2025;quarta-feira;22:50:00;RJ;493;22;MAGE;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;3;0;1;0;1;1;1;2;-22,659311;-43,053303;SPRF-RJ;DEL04-RJ;UOP02-DEL04-RJ
662484;20/02/2025;quinta-feira;07:00:00;PR;376;168;MARINGA;Frear bruscamente;Queda de ocupante de veículo;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Aclive;Não;1;0;1;0;0;0;1;1;-23,3964426;-52,0056963;SPRF-PR;DEL09-PR;UOP01-DEL09-PR
662486;20/02/2025;quinta-feira;05:00:00;RJ;116;204;QUEIMADOS;Reação tardia ou ineficiente do condutor;Colisão com objeto;Sem Vítimas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;0;0;0;1;0;1;-22,72895007;-43,63189001;SPRF-RJ;DEL06-RJ;UOP02-DEL06-RJ
662488;20/02/2025;quinta-feira;05:30:00;PE;101;103;CABO DE SANTO AGOSTINHO;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Amanhecer;Decrescente;Céu Claro;Simples;Reta;Sim;2;1;0;0;1;0;0;2;-8,30672;-35,07168;SPRF-PE;DEL01-PE;UOP03-DEL01-PE
662489;20/02/2025;quinta-feira;07:50:00;SC;101;194,4;BIGUACU;Avarias e/ou desgaste excessivo no pneu;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Sim;2;0;2;0;0;0;2;1;-27,49815117;-48,65661236;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
662490;20/02/2025;quinta-feira;07:30:00;RS;285;456;IJUI;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Rotatória;Sim;2;0;1;0;1;0;1;2;-28,385244;-53,888424;SPRF-RS;DEL10-RS;UOP01-DEL10-RS
662491;20/02/2025;quinta-feira;07:40:00;PR;376;168;MARINGA;Ausência de reação do condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Declive";Não;3;0;1;0;2;0;1;3;-23,409788;-51,987453;SPRF-PR;DEL09-PR;UOP01-DEL09-PR
662492;20/02/2025;quinta-feira;08:00:00;GO;60;97;ANAPOLIS;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;0;3;0;0;3;2;-16,3774;-48,9483;SPRF-GO;DEL02-GO;UOP01-DEL02-GO
662493;31/01/2025;sexta-feira;20:30:00;PE;428;189;PETROLINA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Interseção de Vias;Sim;2;0;1;0;1;0;1;2;-9,37197508;-40,48679585;SPRF-PE;DEL06-PE;UOP01-DEL06-PE
662496;20/02/2025;quinta-feira;07:20:00;RS;116;153,7;CAXIAS DO SUL;Desrespeitar a preferência no cruzamento;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;"Interseção de Vias;Rotatória";Sim;2;0;1;0;1;0;1;2;-29,18579758;-51,17713005;SPRF-RS;DEL05-RS;UOP01-DEL05-RS
662497;20/02/2025;quinta-feira;08:10:00;SC;101;71;ARAQUARI;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-26,51864822;-48,71874636;SPRF-SC;DEL03-SC;UOP02-DEL03-SC
662498;16/02/2025;domingo;19:30:00;SC;470;33;GASPAR;Acesso irregular;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;Reta;Sim;3;0;1;0;1;1;1;3;-26,906223;-48,940575;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
662499;20/02/2025;quinta-feira;07:30:00;DF;40;4;BRASILIA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-16,012033;-47,982124;SPRF-DF;DEL01-DF;UOP01-DEL01-DF
662500;20/02/2025;quinta-feira;07:56:00;DF;40;4;BRASILIA;Trafegar com motocicleta (ou similar) entre as faixas;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-16,014756;-47,981566;SPRF-DF;DEL01-DF;UOP01-DEL01-DF
662501;20/02/2025;quinta-feira;07:45:00;BA;324;603;SIMOES FILHO;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-12,77190917;-38,41991733;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
662502;20/02/2025;quinta-feira;08:00:00;RN;101;109;PARNAMIRIM;Demais falhas na via;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;2;0;0;0;2;1;-5,937378;-35,26483;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
662503;20/01/2025;segunda-feira;12:10:00;AL;423;100;DELMIRO GOUVEIA;Chuva;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;5;0;4;0;1;0;4;2;-9,3903726;-38,1574192;SPRF-BA;DEL07-BA;UOP01-DEL07-BA
662505;02/02/2025;domingo;03:40:00;PB;230;157,3;CAMPINA GRANDE;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;"Reta;Declive";Sim;1;0;1;0;0;0;1;1;-7,264;-35,9199;SPRF-PB;DEL02-PB;UOP01-DEL02-PB
662507;14/02/2025;sexta-feira;17:10:00;PE;428;184,2;PETROLINA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-9,3456632;-40,4727632;SPRF-PE;DEL06-PE;UOP01-DEL06-PE
662509;20/02/2025;quinta-feira;08:30:00;RJ;101;399;ITAGUAI;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;3;-22,85921896;-43,75891497;SPRF-RJ;DEL03-RJ;UOP01-DEL03-RJ
662514;20/02/2025;quinta-feira;08:01:00;ES;101;41;CONCEICAO DA BARRA;Demais falhas mecânicas ou elétricas;Tombamento;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Aclive";Não;2;0;0;0;1;1;0;1;-18,50841392;-39,91590574;SPRF-ES;DEL04-ES;UOP02-DEL04-ES
662517;20/02/2025;quinta-feira;09:20:00;PB;101;28;RIO TINTO;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Em Obras;Reta";Não;2;0;1;0;1;0;1;1;-6,73315199;-35,12593202;SPRF-PB;DEL01-PB;UOP03-DEL01-PB
662522;23/01/2025;quinta-feira;17:40:00;PR;376;600;CURITIBA;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-25,53195602;-49,32205901;SPRF-PR;DEL01-PR;UOP06-DEL01-PR
662523;20/02/2025;quinta-feira;08:35:00;RO;364;161;PIMENTA BUENO;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;"Declive;Curva;Interseção de Vias";Não;3;0;2;0;1;0;2;2;-11,91064703;-60,96644505;SPRF-RO;DEL02-RO;UOP02-DEL02-RO
662526;20/02/2025;quinta-feira;07:40:00;ES;101;269;SERRA;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;3;0;1;0;0;2;1;3;-20,21740496;-40,26990578;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
662528;20/02/2025;quinta-feira;09:15:00;PB;230;10;CABEDELO;Demais falhas mecânicas ou elétricas;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Em Obras";Sim;1;0;1;0;0;0;1;1;-7,0514;-34,8499;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
662529;20/02/2025;quinta-feira;08:00:00;SC;470;55,7;BLUMENAU;Retorno proibido;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Em Obras;Reta";Não;2;0;1;0;1;0;1;2;-26,875601;-49,117992;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
662530;20/02/2025;quinta-feira;09:30:00;ES;101;267;SERRA;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-20,19930999;-40,26884609;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
662532;20/02/2025;quinta-feira;10:00:00;DF;40;6;BRASILIA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-16,029741;-47,978867;SPRF-DF;DEL01-DF;UOP01-DEL01-DF
662533;16/01/2025;quinta-feira;02:00:00;PA;230;6;ALTAMIRA;Ingestão de álcool pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;2;0;2;0;0;0;2;1;-3,203721;-52,206787;SPRF-PA;DEL04-PA;UOP01-DEL04-PA
662536;20/02/2025;quinta-feira;10:50:00;PB;230;22,5;JOAO PESSOA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;3;0;2;0;1;0;2;2;-7,15313607;-34,85464811;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
662537;20/02/2025;quinta-feira;10:30:00;PE;407;128,7;PETROLINA;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;2;0;0;1;1;0;1;2;-9,39958299;-40,50459298;SPRF-PE;DEL06-PE;UOP01-DEL06-PE
662538;04/01/2025;sábado;17:10:00;PR;280;293;FLOR DA SERRA DO SUL;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Interseção de Vias;Não;6;0;1;0;5;0;1;2;-26,25026574;-53,33540044;SPRF-PR;DEL02-PR;UOP01-DEL02-PR
662540;20/02/2025;quinta-feira;07:00:00;PI;407;424,7;PICOS;Animais na Pista;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;2;0;1;1;0;0;2;1;-7,08690699;-41,42819598;SPRF-PI;DEL04-PI;UOP01-DEL04-PI
662541;20/02/2025;quinta-feira;12:15:00;PR;277;68;SAO JOSE DOS PINHAIS;Avarias e/ou desgaste excessivo no pneu;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;2;0;0;0;2;1;-25,52624045;-49,0987587;SPRF-PR;DEL01-PR;UOP01-DEL01-PR
