id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;feridos;ilesos;ignorados;veiculos;latitude;longitude;regional;delegacia;uop
759355;19/03/2026;quinta-feira;13:40:00;BA;324;513;FEIRA DE SANTANA;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;3;0;1;0;1;2;0;2;-12,2345;-38,9453;SPRF-BA;DEL02/BA;UOP01-DEL02-BA
759356;19/03/2026;quinta-feira;13:30:00;SC;282;58;RANCHO QUEIMADO;Acumulo de óleo sobre o pavimento;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;"Declive;Curva";Sim;5;0;3;0;3;2;0;3;-27,68406147;-49,00448055;SPRF-SC;DEL01/SC;UOP03-DEL01-SC
759358;25/02/2026;quarta-feira;10:45:00;PB;230;20,5;JOAO PESSOA;Suicídio (presumido);Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;1;0;0;1;-7,1387117;-34,8526283;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
759363;19/03/2026;quinta-feira;11:37:00;MT;163;840;ITIQUIRA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Não;1;0;1;0;1;0;0;1;-17,51138681;-54,73972321;SPRF-MT;DEL06/MT;UOP02-DEL06-MT
759365;19/03/2026;quinta-feira;13:50:00;SC;101;47,9;JOINVILLE;Condutor deixou de manter distância do veículo da frente;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;"Aclive;Curva";Não;2;0;0;1;1;0;0;2;-26,374932;-48,855123;SPRF-SC;DEL03/SC;UOP01-DEL03-SC
759367;08/03/2026;domingo;05:30:00;MG;251;411,2;GRAO MOGOL;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Fatais;Amanhecer;Crescente;Céu Claro;Simples;Reta;Não;50;2;7;2;9;39;0;1;-16,275346;-42,989739;SPRF-MG;DEL12/MG;UOP01-DEL12-MG
759368;19/03/2026;quinta-feira;11:30:00;BA;101;513;ITABUNA;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;3;0;0;2;2;1;0;2;-14,86033387;-39,27927542;SPRF-BA;DEL05/BA;UOP01-DEL05-BA
759369;06/03/2026;sexta-feira;21:00:00;RN;304;155;ANGICOS;Animais na Pista;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Ignorado;Simples;Reta;Não;1;0;1;0;1;0;0;1;-5,6943949;-36,57176971;SPRF-RN;DEL04-RN;UOP01-DEL04-RN
759370;17/03/2026;terça-feira;20:00:00;AC;364;676,8;TARAUACA;Pista esburacada;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Ignorado;Simples;Reta;Não;3;0;1;0;1;0;0;2;-7,814995;-71,968122;SPRF-AC;DEL01-AC;UOP03-DEL01-AC
759371;19/03/2026;quinta-feira;12:20:00;MG;381;484;BETIM;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Não;1;0;1;0;1;0;0;1;-19,9588039;-44,0910771;SPRF-MG;DEL01/MG;UOP03-DEL01-MG
759372;19/03/2026;quinta-feira;14:40:00;MG;262;386,3;PARA DE MINAS;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;"Reta;Aclive";Não;2;0;2;0;2;0;0;1;-19,89528511;-44,56980372;SPRF-MG;DEL01/MG;UOP03-DEL01-MG
759373;19/03/2026;quinta-feira;12:40:00;RJ;101;319;SAO GONCALO;Condutor deixou de manter distância do veículo da frente;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;1;0;2;-22,81701058;-43,0777359;SPRF-RJ;DEL02/RJ;UOP02-DEL02-RJ
759374;19/03/2026;quinta-feira;13:50:00;MG;40;206;JOAO PINHEIRO;Acumulo de água sobre o pavimento;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;"Curva;Aclive";Não;3;0;3;0;3;0;0;1;-17,9931;-45,7597;SPRF-MG;DEL14/MG;UOP02-DEL14-MG
759375;19/03/2026;quinta-feira;10:10:00;PR;373;252,1;GUAMIRANGA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Sem Vítimas;Pleno dia;Decrescente;Sol;Simples;Interseção de Vias;Não;2;0;0;0;0;2;0;2;-25,18975015;-50,84330178;SPRF-PR;DEL03/PR;UOP01-DEL03-PR
759376;19/03/2026;quinta-feira;13:30:00;MG;381;628;OLIVEIRA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Não;1;0;1;0;1;0;0;1;-20,81859143;-44,79836655;SPRF-MG;DEL04/MG;UOP01-DEL04-MG
759377;19/03/2026;quinta-feira;15:15:00;RS;285;454,8;IJUI;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Aclive";Sim;3;0;2;0;2;1;0;2;-28,38169729;-53,88144851;SPRF-RS;DEL10/RS;UOP01-DEL10-RS
759379;19/03/2026;quinta-feira;15:20:00;MG;50;52,7;ARAGUARI;Avarias e/ou desgaste excessivo no pneu;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;"Aclive;Reta";Não;2;0;1;0;1;1;0;1;-18,7579537;-48,2405052;SPRF-MG;DEL15/MG;UOP02-DEL15-MG
759380;19/03/2026;quinta-feira;08:30:00;SP;116;116;TAUBATE;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;2;0;1;0;1;1;0;2;-23,05572553;-45,61248779;SPRF-SP;DEL02/SP;UOP02-DEL02-SP
759381;19/03/2026;quinta-feira;09:30:00;MG;381;150,5;GOVERNADOR VALADARES;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1;0;1;0;1;0;0;1;-18,8748;-41,992813;SPRF-MG;DEL06/MG;UOP01-DEL06-MG
759384;19/03/2026;quinta-feira;08:50:00;RO;421;69,1;MONTE NEGRO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Interseção de Vias;Reta";Não;2;0;0;1;1;1;0;2;-10,360782;-63,427993;SPRF-RO;DEL03-RO;UOP01-DEL03-RO
759385;19/03/2026;quinta-feira;12:30:00;BA;110;340;ALAGOINHAS;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Interseção de Vias;Não;3;0;2;0;2;1;0;2;-12,16290258;-38,41528986;SPRF-BA;DEL01/BA;UOP04-DEL01-BA
759387;10/03/2026;terça-feira;07:19:00;SC;280;3,8;SAO FRANCISCO DO SUL;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;0;2;0;2;0;0;2;-26,251003;-48,617117;SPRF-SC;DEL03/SC;UOP03-DEL03-SC
759389;19/03/2026;quinta-feira;12:30:00;MT;163;1062;GUARANTA DO NORTE;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;0;1;0;1;1;0;2;-9,977629;-54,905857;SPRF-MT;DEL06/MT;UOP03-DEL06-MT
759390;19/03/2026;quinta-feira;16:20:00;MG;381;413;CAETE;Chuva;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Não;1;0;1;0;1;0;0;1;-19,747759;-43,623901;SPRF-MG;DEL01/MG;UOP01-DEL01-MG
759391;19/03/2026;quinta-feira;16:30:00;RS;386;435,1;NOVA SANTA RITA;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;5;0;0;0;0;5;0;3;-29,8471404;-51,27366396;SPRF-RS;DEL04/RS;UOP02-DEL04-RS
759394;19/03/2026;quinta-feira;15:30:00;MG;40;617,5;CONGONHAS;Falta de elemento de contenção que evite a saída do leito carroçável;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Não;1;0;1;0;1;0;0;1;-20,5500033;-43,8155566;SPRF-MG;DEL05/MG;UOP02-DEL05-MG
759395;19/03/2026;quinta-feira;17:00:00;MG;262;354;BETIM;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;"Reta;Retorno Regulamentado;Interseção de Vias";Não;2;0;1;0;1;1;0;2;-19,97544063;-44,26032403;SPRF-MG;DEL01/MG;UOP03-DEL01-MG
759396;01/02/2026;domingo;02:36:00;RN;304;24;MOSSORO;Ingestão de álcool pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Rotatória;Retorno Regulamentado";Não;2;0;1;0;1;1;0;1;-5,06671;-37,33107;SPRF-RN;DEL04-RN;UOP02-DEL04-RN
759397;19/03/2026;quinta-feira;17:30:00;SC;101;205,3;SAO JOSE;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Sim;1;0;1;0;1;0;0;1;-27,58567;-48,61801;SPRF-SC;DEL01/SC;UOP01-DEL01-SC
759399;19/03/2026;quinta-feira;17:00:00;ES;101;290,7;CARIACICA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Garoa/Chuvisco;Dupla;"Reta;Retorno Regulamentado";Sim;3;0;2;0;2;1;0;2;-20,29528139;-40,39345549;SPRF-ES;DEL01-ES;UOP01-DEL01-ES
759400;19/03/2026;quinta-feira;18:00:00;ES;262;16;VIANA;Retorno proibido;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Simples;Reta;Não;2;0;1;0;1;0;0;2;-20,383849;-40,466253;SPRF-ES;DEL01-ES;UOP01-DEL01-ES
759402;19/03/2026;quinta-feira;17:18:00;RS;386;356,7;ESTRELA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Não;2;0;1;0;1;1;0;2;-29,52753078;-51,93072007;SPRF-RS;DEL04/RS;UOP01-DEL04-RS
759405;19/03/2026;quinta-feira;14:30:00;SC;280;80;CORUPA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Rotatória;Sim;2;0;1;0;1;1;0;2;-26,44063762;-49,22229974;SPRF-SC;DEL06/SC;UOP03-DEL06-SC
759407;19/03/2026;quinta-feira;18:20:00;RN;110;48,8;MOSSORO;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;1;0;2;-5,21498;-37,33016;SPRF-RN;DEL04-RN;UOP01-DEL04-RN
759412;19/03/2026;quinta-feira;18:00:00;SC;163;72;SAO MIGUEL DO OESTE;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;1;0;2;-26,71645168;-53,51666594;SPRF-SC;DEL07/SC;UOP03-DEL07-SC
759414;19/03/2026;quinta-feira;17:40:00;BA;415;33;ILHEUS;Conversão proibida;Colisão traseira;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;4;1;0;0;0;3;0;3;-14,784337;-39,244778;SPRF-BA;DEL05/BA;UOP01-DEL05-BA
759415;19/03/2026;quinta-feira;15:40:00;RO;364;396;OURO PRETO DO OESTE;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;1;0;0;0;0;1;0;1;-10,62428552;-62,32610196;SPRF-RO;DEL03-RO;UOP02-DEL03-RO
759416;19/03/2026;quinta-feira;18:43:00;PE;408;93;SAO LOURENCO DA MATA;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;1;1;2;0;0;2;-8,04309;-35,01542;SPRF-PE;DEL01/PE;UOP01-DEL01-PE
759417;19/03/2026;quinta-feira;19:00:00;PB;101;83,4;ALHANDRA;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;1;2;0;0;2;-7,333756;-34,9476771;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
759419;19/03/2026;quinta-feira;18:05:00;RS;116;147,2;CAXIAS DO SUL;Ausência de reação do condutor;Engavetamento;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Reta;Sim;3;0;1;0;1;2;0;3;-29,15083076;-51,14623904;SPRF-RS;DEL05/RS;UOP01-DEL05-RS
759420;19/03/2026;quinta-feira;18:45:00;SC;101;27;JOINVILLE;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Aclive;Não;3;0;1;0;1;2;0;2;-26,20381015;-48,91422272;SPRF-SC;DEL03/SC;UOP01-DEL03-SC
759421;19/03/2026;quinta-feira;18:50:00;RN;110;48,6;MOSSORO;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;1;1;2;0;0;2;-5,2135191;-37,3307403;SPRF-RN;DEL04-RN;UOP01-DEL04-RN
759423;19/03/2026;quinta-feira;17:50:00;MT;174;288;PONTES E LACERDA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Garoa/Chuvisco;Simples;"Reta;Interseção de Vias";Sim;2;0;1;0;1;1;0;2;-15,24685068;-59,31234308;SPRF-MT;DEL04/MT;UOP01-DEL04-MT
759426;19/03/2026;quinta-feira;19:10:00;MG;50;93,1;UBERLANDIA;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Retorno Regulamentado";Não;3;0;0;1;1;1;0;3;-19,078275;-48,187836;SPRF-MG;DEL15/MG;UOP01-DEL15-MG
759427;19/03/2026;quinta-feira;18:23:00;RO;364;342;JI-PARANA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;1;0;2;-10,883112;-61,938528;SPRF-RO;DEL02-RO;UOP01-DEL02-RO
759428;19/03/2026;quinta-feira;18:50:00;MG;262;374;JUATUBA;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Decrescente;Chuva;Dupla;"Aclive;Curva";Não;3;0;1;0;1;2;0;1;-19,93228741;-44,42645359;SPRF-MG;DEL01/MG;UOP03-DEL01-MG
759429;19/03/2026;quinta-feira;19:40:00;MG;262;390;PARA DE MINAS;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;1;1;0;0;1;-19,893326;-44,576423;SPRF-MG;DEL01/MG;UOP03-DEL01-MG
759430;19/03/2026;quinta-feira;19:23:00;RS;290;92;PORTO ALEGRE;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Múltipla;Reta;Sim;2;1;0;0;0;1;0;2;-29,97012861;-51,18233312;SPRF-RS;DEL01/RS;UOP01-DEL01-RS
759431;19/03/2026;quinta-feira;19:40:00;GO;60;280;JANDAIA;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Não;2;0;2;0;2;0;0;1;-17,22216393;-50,19718933;SPRF-GO;DEL04/GO;UOP02-DEL04-GO
759433;19/03/2026;quinta-feira;18:30:00;BA;116;802;VITORIA DA CONQUISTA;Carga excessiva e/ou mal acondicionada;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Ignorado;Simples;Reta;Não;1;0;0;1;1;0;0;1;-14,754627;-40,686532;SPRF-BA;DEL08/BA;UOP02-DEL08-BA
759434;19/03/2026;quinta-feira;18:15:00;SC;101;32,5;JOINVILLE;Ingestão de álcool pelo condutor;Tombamento;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Dupla;Reta;Sim;1;0;1;0;1;0;0;1;-26,25114048;-48,9081227;SPRF-SC;DEL03/SC;UOP01-DEL03-SC
759435;19/03/2026;quinta-feira;18:15:00;SC;101;132,5;BALNEARIO CAMBORIU;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Múltipla;Reta;Sim;2;0;1;0;1;1;0;2;-26,997982;-48,650245;SPRF-SC;DEL04/SC;UOP03-DEL04-SC
759436;19/03/2026;quinta-feira;19:50:00;RS;116;265;CANOAS;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;"Viaduto;Em Obras;Aclive";Sim;4;0;0;1;1;3;0;2;-29,9268858;-51,1773042;SPRF-RS;DEL01/RS;UOP01-DEL01-RS
759437;19/03/2026;quinta-feira;18:20:00;SC;101;134;BALNEARIO CAMBORIU;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Simples;"Curva;Interseção de Vias";Sim;3;0;2;0;2;1;0;2;-27,0017432;-48,63801228;SPRF-SC;DEL04/SC;UOP03-DEL04-SC
759438;19/03/2026;quinta-feira;19:27:00;MS;163;347;RIO BRILHANTE;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;0;0;0;0;1;1;-21,61465;-54,434997;SPRF-MS;DEL02/MS;UOP02-DEL02-MS
759439;19/03/2026;quinta-feira;19:00:00;MG;262;436;NOVA SERRANA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;"Declive;Viaduto";Sim;2;0;1;0;1;1;0;2;-19,872904;-44,963209;SPRF-MG;DEL08/MG;UOP03-DEL08-MG
759440;19/03/2026;quinta-feira;14:30:00;RJ;465;17;NOVA IGUACU;Trafegar com motocicleta (ou similar) entre as faixas;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;1;0;2;-22,82332918;-43,61981827;SPRF-RJ;DEL06/RJ;UOP02-DEL06-RJ
759441;19/03/2026;quinta-feira;19:50:00;ES;101;229,5;FUNDAO;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Sim;2;0;0;1;1;1;0;2;-19,93277759;-40,40488243;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
759442;19/03/2026;quinta-feira;18:15:00;MT;364;203;RONDONOPOLIS;Manobra de mudança de faixa;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;"Rotatória;Interseção de Vias";Sim;3;0;2;0;2;0;0;2;-16,45921664;-54,66088772;SPRF-MT;DEL02/MT;UOP01-DEL02-MT
759443;19/03/2026;quinta-feira;19:30:00;MA;10;186;CAMPESTRE DO MARANHAO;Pedestre andava na pista;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;1;0;0;0;1;0;2;-6,08639;-47,381738;SPRF-MA;DEL04-MA;UOP02-DEL04-MA
759445;19/03/2026;quinta-feira;20:00:00;SP;116;217;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;"Declive;Reta";Não;3;0;1;0;1;1;0;2;-23,458058;-46,481706;SPRF-SP;DEL01/SP;UOP01-DEL01-SP
759450;25/02/2026;quarta-feira;07:00:00;SC;101;131;CAMBORIU;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;3;0;3;0;3;0;0;2;-26,99734894;-48,65364075;SPRF-SC;DEL04/SC;UOP03-DEL04-SC
759451;19/03/2026;quinta-feira;19:35:00;RS;468;99;TRES PASSOS;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;1;0;0;1;-27,47773459;-53,91156133;SPRF-RS;DEL08/RS;UOP02-DEL08-RS
759452;19/03/2026;quinta-feira;17:30:00;SC;280;16;SAO FRANCISCO DO SUL;Ultrapassagem Indevida;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Simples;Reta;Não;3;0;1;0;1;1;0;2;-26,346;-48,657;SPRF-SC;DEL03/SC;UOP03-DEL03-SC
759453;19/03/2026;quinta-feira;19:01:00;AC;364;746;CRUZEIRO DO SUL;Demais falhas na via;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Ignorado;Simples;Reta;Não;2;0;1;0;1;0;0;1;-7,728348;-72,592897;SPRF-AC;DEL01-AC;UOP03-DEL01-AC
759454;19/03/2026;quinta-feira;17:46:00;PA;230;488;ANAPU;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Ignorado;Simples;Reta;Sim;3;0;1;1;2;1;0;2;-3,473325;-51,197849;SPRF-PA;DEL04/PA;UOP01-DEL04-PA
759455;19/03/2026;quinta-feira;19:45:00;RJ;116;139;MAGE;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim;1;0;0;0;0;1;0;1;-22,646016;-43,205903;SPRF-RJ;DEL04/RJ;UOP02-DEL04-RJ
759456;19/03/2026;quinta-feira;20:50:00;PR;376;231;APUCARANA;Afundamento ou ondulação no pavimento;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;1;0;0;1;-23,56623152;-51,52574319;SPRF-PR;DEL07/PR;UOP03-DEL07-PR
759457;19/03/2026;quinta-feira;19:30:00;PI;343;2,3;TERESINA;Frear bruscamente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;3;0;1;0;1;2;0;3;-5,081733;-42,771033;SPRF-PI;DEL01-PI;UOP01-DEL01-PI
759458;19/03/2026;quinta-feira;21:20:00;GO;50;257;CATALAO;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não;4;0;2;0;2;2;0;1;-18,023178;-47,820266;SPRF-GO;DEL06/GO;UOP01-DEL06-GO
759459;19/03/2026;quinta-feira;21:40:00;SC;282;388;JOACABA;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Rotatória;Sim;2;0;1;0;1;1;0;2;-27,17974864;-51,52295373;SPRF-SC;DEL07/SC;UOP05-DEL07-SC
759460;19/03/2026;quinta-feira;21:15:00;SP;153;168,5;GUAICARA;Chuva;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;"Declive;Reta";Não;2;0;1;0;1;1;0;1;-21,5794413;-49,7837744;SPRF-SP;DEL07/SP;UOP01-DEL07-SP
759462;19/03/2026;quinta-feira;22:30:00;RJ;101;273;TANGUA;Chuva;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Sim;3;0;1;0;1;2;0;2;-22,73412752;-42,71699132;SPRF-RJ;DEL02/RJ;UOP03-DEL02-RJ
759463;19/03/2026;quinta-feira;22:23:00;PR;277;3;CURITIBA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;1;0;0;0;1;0;2;-25,43091;-49,33177;SPRF-PR;DEL01/PR;UOP06-DEL01-PR
759465;19/03/2026;quinta-feira;20:50:00;MG;116;348,7;CAMPANARIO;Avarias e/ou desgaste excessivo no pneu;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Reta;Não;1;0;1;0;1;0;0;1;-18,384856;-41,797788;SPRF-MG;DEL11/MG;UOP01-DEL11-MG
759466;19/03/2026;quinta-feira;22:30:00;MG;116;215,4;CATUJI;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;"Interseção de Vias;Reta";Não;2;0;0;1;1;1;0;1;-17,371246;-41,531579;SPRF-MG;DEL11/MG;UOP01-DEL11-MG
759467;19/03/2026;quinta-feira;18:30:00;RO;364;341;JI-PARANA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;"Reta;Ponte";Sim;3;0;1;0;1;1;0;3;-10,883577;-61,937768;SPRF-RO;DEL02-RO;UOP01-DEL02-RO
759468;19/03/2026;quinta-feira;23:00:00;DF;70;9;BRASILIA;Retorno proibido;Colisão transversal;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;1;1;0;1;0;0;2;-15,78566119;-48,1354901;SPRF-DF;DEL03-DF;UOP02-DEL03-DF
759471;19/03/2026;quinta-feira;23:10:00;SP;101;31,1;UBATUBA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Simples;Curva;Sim;1;0;1;0;1;0;0;1;-23,38575383;-44,97359837;SPRF-SP;DEL06/SP;UOP01-DEL06-SP
759473;20/03/2026;sexta-feira;00:15:00;DF;20;15;BRASILIA;Ausência de reação do condutor;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;Reta;Não;1;0;1;0;1;0;0;1;-15,62792838;-47,7285738;SPRF-DF;DEL02-DF;UOP01-DEL02-DF
759474;19/03/2026;quinta-feira;23:30:00;PR;476;336;PAULA FREITAS;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Reta;Ponte";Não;1;0;1;0;1;0;0;1;-26,134;-50,86;SPRF-PR;DEL02/PR;UOP03-DEL02-PR
759476;20/03/2026;sexta-feira;00:10:00;PA;230;116;MARABA;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Aclive";Sim;2;0;1;0;1;1;0;2;-5,357133;-49,087495;SPRF-PA;DEL03/PA;UOP01-DEL03-PA
